route_schedule_uuid,num_trips,route_total_distance,route_driving_time,route_start_time,route_end_time,route_shift_duration,route_total_time,route_start_location,route_end_location
thanos::sroute:918d3f88-371e-4cc6-b080-6f9c92efa784,9,173.6371,551.0,2018-09-12 08:49:39.888847,2018-09-30 11:24:25.477520,26074.759811216667,26074.759811216667,IND122001AAD,IND122050AAA
thanos::sroute:91f4f4b6-8d2c-4965-bb1e-e20d530b52fd,12,351.3353,477.0,2018-09-14 21:02:46.842183,2018-10-03 22:26:44.200949,27443.955979433333,27443.955979433333,IND560099AAB,IND560048AAB
thanos::sroute:91f94fcf-86c8-4eb1-9d3c-7a57527b876c,9,243.7261,530.0,2018-09-12 03:25:50.600701,2018-10-01 06:28:41.019283,27542.8403097,27542.8403097,IND562132AAA,IND560060AAB
thanos::sroute:923464a3-7413-4eea-959b-fd66d4e9dadf,6,154.7378,589.0,2018-09-13 15:17:12.400659,2018-10-04 01:33:53.529931,29416.685487866667,29416.685487866667,IND421302AAG,IND421302AAG
thanos::sroute:9235e090-a61d-4a3b-81a3-eb4f37d65cfd,4,3999.0744,4901.0,2018-09-12 20:47:15.484687,2018-09-18 18:41:52.966491,8514.624696733334,8514.624696733334,IND421302AAG,IND562132AAA
thanos::sroute:9253ec35-d7be-4dc6-977b-61cc7d21d23b,12,132.7208,391.0,2018-09-12 03:49:10.207852,2018-10-03 06:51:16.673403,30422.107759183335,30422.107759183335,IND411033AAA,IND411021AAA
thanos::sroute:936272b7-18de-4dc9-9ab1-697386135123,16,459.5116,996.0,2018-09-13 02:20:31.174897,2018-10-04 03:48:31.239815,30328.001081966668,30328.001081966668,IND410206AAB,IND000000AFT
thanos::sroute:93b4aac4-c6e3-4b26-9db0-246d5e6206ef,1,184.8169,287.0,2018-09-12 00:17:10.438683,2018-09-12 08:51:47.427311,514.6164771333333,514.6164771333333,IND211002AAB,IND485001AAC
thanos::sroute:93e79245-5b15-46fd-b1ac-c5b66736b4fc,18,2157.2288,2486.0,2018-09-13 01:39:29.658710,2018-10-04 02:55:55.680715,30316.433700083333,30316.433700083333,IND361001AAA,IND361305AAC
thanos::sroute:94742064-f007-409d-b539-2005fd6a3bbe,3,1448.3455,2863.0,2018-09-21 06:41:33.621883,2018-09-26 14:00:22.892462,7638.821176316666,7638.821176316666,IND712311AAA,IND712311AAA
thanos::sroute:947fc937-e6ab-479b-b403-620b6bed4c8f,4,47.3469,76.0,2018-09-14 02:06:36.969364,2018-09-30 03:10:55.379016,23104.306827533335,23104.306827533335,IND636005AAA,IND636016AAA
thanos::sroute:949da641-1ac6-4779-8b28-c5f61504e84e,5,56.2671,112.0,2018-09-17 20:49:40.317527,2018-09-22 21:42:20.754505,7252.673949633333,7252.673949633333,IND600032AAB,IND600044AAD
thanos::sroute:94c4af2f-5c3a-4ca3-a5a4-1e466973aafb,1,341.3795,698.0,2018-09-26 03:06:24.576688,2018-09-26 19:42:59.798308,996.5870269999999,996.5870269999999,IND781018AAB,IND788026AAC
thanos::sroute:94cbe087-5427-4799-8887-1d523cd8274b,1,246.3637,363.0,2018-09-12 23:47:38.426211,2018-09-13 08:37:21.275106,529.71414825,529.71414825,IND632006AAA,IND562132AAA
thanos::sroute:9516d822-7836-4583-9b48-d03389fd71fa,1,67.1261,132.0,2018-09-25 10:01:12.699290,2018-09-25 12:54:16.144677,173.05742311666666,173.05742311666666,IND560099AAB,IND560300AAA
thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,13,18329.4849,24431.0,2018-09-12 00:46:57.104787,2018-09-30 11:06:44.689424,26539.79307728333,26539.79307728333,IND421302AAG,IND000000ACB
thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,12,16532.865,22936.0,2018-09-13 20:41:47.956211,2018-09-27 00:29:34.910469,18947.78257096667,18947.78257096667,IND712311AAA,IND530012AAA
thanos::sroute:955f7306-b588-43f8-af36-cb1f0b97fb71,1,348.567,207.0,2018-10-03 01:09:36.173454,2018-10-03 05:14:40.481180,245.0717954333333,245.0717954333333,IND201001AAC,IND000000ACB
thanos::sroute:958db84b-e2a6-4792-ac99-b82f1b3a916e,5,132.9226,652.0,2018-09-21 16:16:40.049644,2018-10-03 18:18:00.067857,17401.333636883333,17401.333636883333,IND641006AAD,IND641062AAD
thanos::sroute:95a5c846-28be-4761-82fa-a1575c42a411,1,77.609,105.0,2018-09-12 21:20:04.024078,2018-09-13 00:05:18.709475,165.24475661666665,165.24475661666665,IND110095AAB,IND000000ACB
thanos::sroute:95ae97e9-3f88-427b-861d-1df152f57cd7,7,565.7284,978.0,2018-09-25 23:17:02.793818,2018-10-03 07:25:39.990255,10568.619940616665,10568.619940616665,IND713205AAB,IND713205AAB
thanos::sroute:95c25f44-5786-49b2-a333-1f59ab5d85d5,10,566.8576,815.0,2018-09-15 15:00:41.689853,2018-10-03 18:49:16.235542,26148.575761483335,26148.575761483335,IND560300AAA,IND562132AAA
thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,13,38055.4639,47186.0,2018-09-21 05:11:44.833176,2018-10-06 04:46:52.976290,21575.135718566667,21575.135718566667,IND000000ACB,IND000000ACB
thanos::sroute:96b260f5-7df0-4432-83c9-d8b8fd4a1b49,8,229.2203,642.0,2018-09-12 02:48:39.511821,2018-10-01 06:20:39.865951,27572.005902166668,27572.005902166668,IND562132AAA,IND560043AAC
thanos::sroute:96e4a2e1-d00d-4f31-b979-ca97c4420731,8,739.3004,1600.0,2018-09-13 00:49:45.521134,2018-09-24 02:05:36.331291,15915.84683595,15915.84683595,IND743513AAA,IND743347AAA
thanos::sroute:97311d9b-d71a-47dc-8e23-e31619868b43,20,1941.3376,3737.0,2018-09-13 03:20:06.890423,2018-10-03 02:24:53.460228,28744.776163416667,28744.776163416667,IND505209AAA,IND505184AAC
thanos::sroute:98046086-ff1e-455c-9820-6f8dad3b157e,16,662.2966,1873.0,2018-09-12 16:31:54.934742,2018-10-03 18:11:21.696042,30339.446021666667,30339.446021666667,IND560083AAB,IND562132AAA
thanos::sroute:9815716d-e14b-4684-8965-863de57dd3f9,21,1878.3421,2996.0,2018-09-12 05:32:54.150438,2018-10-03 11:03:12.352253,30570.303363583334,30570.303363583334,IND160002AAC,IND160002AAC
thanos::sroute:981e3306-1209-469c-87ab-3c7c827356a7,19,3354.4004999999997,5928.0,2018-09-12 21:26:09.995701,2018-10-04 14:31:55.450739,31265.757583966664,31265.757583966664,IND305001AAC,IND305001AAC
thanos::sroute:9825958b-b234-46f9-b1df-2302fd4dda69,5,255.6917,750.0,2018-09-12 08:09:05.495749,2018-09-16 21:37:09.204999,6568.0618208333335,6568.0618208333335,IND000000AEM,IND110037AAB
thanos::sroute:98555903-656f-4def-9274-bba51b32d9fe,14,854.0141,1031.0,2018-09-12 19:13:44.057714,2018-10-03 22:55:54.913068,30462.18092256667,30462.18092256667,IND000000ACB,IND110064AAA
thanos::sroute:988eee6f-6c08-4841-b100-0dba331aae4c,9,116.6327,502.0,2018-09-12 05:49:45.640498,2018-10-02 05:16:02.747101,28766.28511005,28766.28511005,IND411021AAA,IND411033AAA
thanos::sroute:98acc1ab-52f8-47a0-b603-fbda8b7a7ba1,4,995.2341,1059.0,2018-09-24 20:58:16.326075,2018-10-02 04:35:31.945350,10537.26032125,10537.26032125,IND768004AAD,IND767017AAA
thanos::sroute:98de7d3a-959c-4849-92b7-12353b302007,4,280.1346,607.0,2018-09-15 17:03:10.902176,2018-09-24 19:47:06.705194,13123.9300503,13123.9300503,IND110044AAB,IND000000ACB
thanos::sroute:98f0b9e5-f138-4d74-a544-d1bcdbc85b06,1,444.30580000000003,753.0,2018-09-24 13:18:04.926026,2018-09-25 09:41:21.958629,1223.2838767166666,1223.2838767166666,IND110037AAM,IND110037AAM
thanos::sroute:99060eb9-a32e-4547-ac2c-dfc8ddf24227,15,1545.5842,2828.0,2018-09-12 23:39:49.617666,2018-09-27 05:31:43.095343,20511.891294616667,20511.891294616667,IND000000ACA,IND000000ACA
thanos::sroute:9934e2ff-a6d0-4b0c-85b3-a0990531b603,13,393.4964,1009.0,2018-09-13 07:09:24.382277,2018-10-03 06:56:41.770806,28787.28980881667,28787.28980881667,IND400701AAB,IND421302AAG
thanos::sroute:993ef2b6-6a03-4b08-9c32-526410b7bef2,3,382.10350000000005,661.0,2018-09-12 21:13:44.165249,2018-09-16 03:43:39.007781,4709.9140422,4709.9140422,IND125005AAA,IND125111AAA
thanos::sroute:9a326ced-24b9-466b-8673-697e58d35ff9,7,510.8279,923.0,2018-09-12 03:54:16.637399,2018-09-29 06:18:44.040478,24624.456717983336,24624.456717983336,IND560300AAA,IND560099AAB
thanos::sroute:9af141fe-eb0e-4f9b-baab-493794500bd6,11,273.9396,451.0,2018-09-12 11:41:25.585152,2018-09-26 13:32:37.212520,20271.19378946667,20271.19378946667,IND637301AAA,IND638052AAA
thanos::sroute:9b079f7c-3b70-4619-81f7-14ee2a2c4934,19,823.3139,2413.0,2018-09-12 17:41:01.236795,2018-10-03 21:38:16.236017,30477.24998703333,30477.24998703333,IND000000ACB,IND110037AAK
thanos::sroute:9b41806d-771b-4b93-a221-1883041c3554,1,310.83209999999997,571.0,2018-09-26 21:20:15.409809,2018-09-27 11:55:08.932670,874.8920476833333,874.8920476833333,IND788026AAC,IND781018AAB
thanos::sroute:9b70cded-5cbd-4493-9712-c8c5a71c2ca9,14,1368.9712,2407.0,2018-09-13 13:07:31.035352,2018-09-27 07:10:54.051831,19803.383607983335,19803.383607983335,IND641607AAA,IND636705AAB
thanos::sroute:9b79b2ac-5207-42ab-8f0f-41ad94ee1323,8,305.8554,686.0,2018-09-12 05:25:39.600027,2018-09-22 07:53:31.723231,14547.868720066666,14547.868720066666,IND560078AAC,IND562132AAA
thanos::sroute:9bd09849-529b-4e9b-8cfd-4499d71a6c36,10,2389.2358,2651.0,2018-09-12 17:18:56.790956,2018-09-27 05:05:23.837165,20866.45077015,20866.45077015,IND382430AAB,IND395023AAA
thanos::sroute:9be759f8-f27b-4476-91c6-7005686de5a9,10,111.541,378.0,2018-09-18 02:34:07.587127,2018-10-03 02:29:49.415255,21595.697135466668,21595.697135466668,IND411033AAA,IND411021AAA
thanos::sroute:9bf03170-d0a2-4a3f-aa4d-9aaab3d98af4,7,123.2476,276.0,2018-09-12 00:02:34.161600,2018-10-04 03:07:24.591271,31864.840494516666,31864.840494516666,IND600116AAB,IND602105AAB
thanos::sroute:9c18bad5-1346-44b2-98da-a5bacadf7fff,4,308.45300000000003,613.0,2018-09-12 02:50:04.177710,2018-09-15 05:37:47.761842,4487.7264022,4487.7264022,IND000000ACB,IND201301AAF
thanos::sroute:9c1c7ad6-d0e4-4077-b574-4ab11de60bc1,8,232.6865,679.0,2018-09-27 00:04:59.087065,2018-10-04 03:46:15.195842,10301.268479616667,10301.268479616667,IND421302AAR,IND421302AAR
thanos::sroute:9ca35222-ef75-46f1-b881-c47c88b66653,6,4689.3983,5539.0,2018-09-20 01:03:41.583656,2018-09-26 23:25:01.209417,9981.327096016666,9981.327096016666,IND211002AAB,IND000000ACB
thanos::sroute:9cada9d8-0df2-48a3-8784-3cf5da9d6bdc,26,354.8603,496.0,2018-09-12 16:49:06.759217,2018-10-02 23:30:54.523493,29201.796071266665,29201.796071266665,IND131021AAA,IND131028AAA
thanos::sroute:9cbb5364-5ded-4e31-9ba4-e649c5cee2b1,3,254.4711,264.0,2018-09-12 19:31:40.449392,2018-09-14 22:59:56.821148,3088.2728626000003,3088.2728626000003,IND000000ACB,IND201007AAA
thanos::sroute:9cc2e84c-d236-4f28-9b13-3f52977a468c,9,3452.396,9395.0,2018-09-14 16:40:54.106879,2018-09-25 02:15:49.726884,14974.927000083333,14974.927000083333,IND131028AAB,IND131028AAB
thanos::sroute:9d00b12d-1264-4770-b34d-0c0602b1692f,17,918.7842,1618.0,2018-09-12 10:50:44.126555,2018-10-03 14:15:28.745483,30444.743648800002,30444.743648800002,IND560300AAA,IND562132AAA
thanos::sroute:9d2bd01b-a62f-4e36-8ac2-247e5fb38dca,17,5745.8907,10021.0,2018-09-12 19:13:36.505557,2018-09-25 11:41:24.659994,18267.802573949997,18267.802573949997,IND788026AAC,IND781018AAB
thanos::sroute:9d47883a-3efa-414e-96e6-6edd0f1b3605,2,1108.8116,1499.0,2018-09-12 04:22:58.341001,2018-09-14 18:54:46.690145,3751.8058190666666,3751.8058190666666,IND000000ACB,IND209304AAA
thanos::sroute:9d80b949-2d55-4578-b0ee-881d4bfcc097,11,21355.3316,22939.0,2018-09-12 15:43:54.865031,2018-10-05 03:01:22.066596,32357.453359416668,32357.453359416668,IND712311AAA,IND000000ACB
thanos::sroute:9d8430fd-1c24-4edb-ba79-4178460f70fd,22,3095.6648,4973.0,2018-09-13 02:52:52.913526,2018-10-04 04:36:47.850891,30343.91562275,30343.91562275,IND522647AAA,IND523201AAA
thanos::sroute:9d8ed3f7-a8af-4393-ad7a-c57a7209ed8a,22,2643.2739,5226.0,2018-09-12 01:58:42.400450,2018-10-03 07:58:43.925767,30600.02542195,30600.02542195,IND832109AAB,IND834002AAB
thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,22,5575.1674,20378.0,2018-09-12 20:27:07.764693,2018-10-04 15:41:35.079486,31394.45524655,31394.45524655,IND842001AAA,IND842001AAA
thanos::sroute:9dbf891b-a5c8-4643-abde-b47c6b51471a,15,574.8067,759.0,2018-09-12 21:35:22.075728,2018-10-03 19:22:10.245813,30106.80283475,30106.80283475,IND600056AAB,IND600032AAB
thanos::sroute:9dcee4fb-4b53-48ee-a3c2-e0c2abc22537,6,118.8142,329.0,2018-09-15 05:31:23.086810,2018-09-22 07:26:52.774702,10195.4947982,10195.4947982,IND712311AAA,IND700028AAB
thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,5,4621.4215,7018.0,2018-09-20 03:55:08.466967,2018-09-27 05:37:28.449881,10182.333048566668,10182.333048566668,IND501359AAE,IND533106AAA
thanos::sroute:9dfbdeda-eb05-40a7-b0c0-7b6935ac2313,13,508.159,955.0,2018-09-21 14:00:09.727233,2018-10-03 17:50:37.169798,17510.457376083334,17510.457376083334,IND000000ACB,IND110043AAA
thanos::sroute:9e13f8b8-837d-4541-8c0e-4475cfafc0bf,16,3182.7779,4132.0,2018-09-14 00:02:47.842587,2018-10-03 06:23:55.647993,27741.1300901,27741.1300901,IND630561AAA,IND630561AAA
thanos::sroute:9e2af28e-5d76-4ef4-aed1-1469f4ecea48,13,680.7124,997.0,2018-09-13 02:12:03.225930,2018-10-04 02:39:11.582660,30267.139278833336,30267.139278833336,IND821307AAA,IND821307AAA
thanos::sroute:9e2af335-5011-436d-88a6-baaa7a8741eb,21,434.0324,1075.0,2018-09-12 04:02:23.892599,2018-10-03 05:46:12.457626,30343.809417116667,30343.809417116667,IND400072AAB,IND401104AAA
thanos::sroute:9e556660-5a55-42dc-b668-acacd7f25ed0,7,1049.7454,1972.0,2018-09-26 02:31:26.593939,2018-10-03 09:24:19.797858,10492.886731983333,10492.886731983333,IND282001AAF,IND282002AAD
thanos::sroute:9e5af0e2-f939-46a4-9144-045e8edb77b5,17,354.6672,650.0,2018-09-12 07:58:02.487891,2018-10-01 08:27:22.313659,27389.330429466667,27389.330429466667,IND121004AAB,IND121004AAB
thanos::sroute:9e7bb811-593f-47bc-ac49-ba03ed897792,19,570.9337,1069.0,2018-09-12 03:43:10.242721,2018-10-03 06:33:01.683859,30409.8573523,30409.8573523,IND000000AFT,IND000000AFT
thanos::sroute:9e82b6d4-e07b-4a74-bfe0-7c72f28a275f,14,6959.6217,10163.0,2018-09-13 08:42:55.043421,2018-10-04 02:50:07.488187,29887.207412766664,29887.207412766664,IND160002AAC,IND181152AAB
thanos::sroute:9e85cee4-fa5a-43a8-a7cb-988c8f011280,5,63.7976,237.0,2018-09-14 16:38:34.021830,2018-09-26 17:59:37.532434,17361.058510066665,17361.058510066665,IND201007AAB,IND201301AAF
thanos::sroute:9e8bd2e6-514a-434f-b754-f4001c65a62d,22,3391.2359,5657.0,2018-09-12 11:49:55.623569,2018-10-04 03:20:08.609407,31170.216430633332,31170.216430633332,IND577002AAA,IND581119AAB
thanos::sroute:9ebc3e05-609c-4cfc-b204-f800247d6b7f,2,332.0897,603.0,2018-09-12 21:10:28.190551,2018-09-14 05:06:05.081039,1915.6148414666668,1915.6148414666668,IND854326AAB,IND851204AAA
thanos::sroute:9ed1ec40-5a9e-434d-8f72-cace1384a81a,1,10.0476,48.0,2018-09-19 07:18:17.304516,2018-09-19 08:08:49.581820,50.53795506666667,50.53795506666667,IND600032AAB,IND600008AAC
thanos::sroute:9eeffc8a-a10a-45fe-a3bc-5c313eba0702,7,139.11339999999998,482.0,2018-09-12 17:44:49.520376,2018-09-21 19:25:00.824459,13060.188401383335,13060.188401383335,IND110044AAB,IND201007AAA
thanos::sroute:9f2141bb-0dfb-46ec-81e2-cd3ac651ce57,13,578.1358,1011.0,2018-09-13 19:45:53.752547,2018-10-03 22:03:30.487131,28937.612243066666,28937.612243066666,IND421302AAG,IND400015AAA
thanos::sroute:9f229200-bc86-4418-90ae-653498358781,8,113.17779999999999,149.0,2018-09-12 08:21:42.672022,2018-09-23 09:20:37.562632,15898.9148435,15898.9148435,IND141003AAB,IND000000ACA
thanos::sroute:9fd634a7-1719-45f4-bbb8-65cc199356e5,6,199.22660000000002,456.0,2018-09-14 22:24:25.486386,2018-09-29 08:58:04.146777,20793.64433985,20793.64433985,IND403726AAB,IND403726AAB
thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,17,15213.4873,19672.0,2018-09-13 20:41:30.425116,2018-10-04 17:52:52.826320,30071.3733534,30071.3733534,IND000000ACB,IND382430AAB
thanos::sroute:a011209e-87a2-4a58-9f75-14ad5af21c9e,17,2058.7453,4544.0,2018-09-14 00:35:44.256933,2018-10-04 16:50:11.045583,29774.4464775,29774.4464775,IND506001AAC,IND506002AAA
thanos::sroute:a02b2c7d-49c4-4c7f-956e-b4b22a118a10,6,384.2202,599.0,2018-09-27 00:02:18.970980,2018-10-04 02:01:39.366874,10199.339931566667,10199.339931566667,IND424006AAA,IND424101AAA
thanos::sroute:a033f590-0825-4750-b24b-139453a61b5b,9,611.4241,1066.0,2018-09-12 19:31:30.076123,2018-09-20 23:42:44.525714,11771.240826516667,11771.240826516667,IND110052AAA,IND000000ACB
thanos::sroute:a06e2dfc-ba9c-4bc6-8697-3b9434861b6f,3,76.08500000000001,118.0,2018-09-13 01:51:18.205751,2018-09-20 03:08:05.246276,10156.784008749999,10156.784008749999,IND221303AAA,IND221303AAA
thanos::sroute:a0b4de1b-f2d3-4bf9-a9eb-0c418bf4d083,9,2124.9821,3124.0,2018-09-13 23:42:18.069946,2018-09-27 05:27:06.903271,19064.81388875,19064.81388875,IND415003AAA,IND411033AAA
thanos::sroute:a0e60427-16ad-4b17-b3b0-6a0664355ae1,4,114.0824,567.0,2018-09-12 00:05:40.333071,2018-09-14 06:00:34.642419,3234.9051558,3234.9051558,IND395023AAD,IND395023AAD
thanos::sroute:a0efef18-73c9-478e-a7e5-c0c8584e6ef6,14,511.3571,812.0,2018-09-12 03:31:18.508869,2018-10-03 05:00:49.509168,30329.51667165,30329.51667165,IND560300AAA,IND560043AAC
thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,21,5466.6665,11481.0,2018-09-12 23:19:56.543400,2018-10-03 15:53:33.843232,29793.621663866666,29793.621663866666,IND201301AAF,IND201301AAF
thanos::sroute:a107c6bb-941e-4fa9-89d6-6130697dcaaa,12,517.2749,1262.0,2018-09-12 15:35:52.026155,2018-09-30 18:25:41.736759,26089.828510066665,26089.828510066665,IND421302AAG,IND401104AAA
thanos::sroute:a10888ff-f794-41e1-9b7a-7f62ef663dda,8,109.3625,222.0,2018-09-12 00:06:39.565253,2018-09-24 03:14:08.012003,17467.4741125,17467.4741125,IND110024AAA,IND110024AAA
thanos::sroute:a16bfa03-3462-4bce-9c82-5784c7d315e6,53,1076.2938,2687.0,2018-09-12 15:16:01.645916,2018-10-03 22:15:46.409170,30659.746054233336,30659.746054233336,IND400011AAA,IND400072AAD
thanos::sroute:a17c9539-bf3f-4466-8e41-c8e480fcf1ee,6,249.87,556.0,2018-09-13 16:35:23.521965,2018-09-22 20:32:47.883502,13197.406025616667,13197.406025616667,IND500039AAD,IND501359AAE
thanos::sroute:a1ad4a30-1568-44e8-afbf-bf78653695a1,3,2242.5312,2922.0,2018-09-25 23:34:20.575230,2018-09-29 06:50:56.565861,4756.59984385,4756.59984385,IND411033AAA,IND562132AAA
thanos::sroute:a1b25549-1e77-498f-8538-00292e5bd5a2,18,35401.7229,52232.0,2018-09-12 13:03:24.091764,2018-10-04 01:33:37.214553,30990.21871315,30990.21871315,IND562132AAA,IND712311AAA
thanos::sroute:a1c71d0b-1850-4d13-9729-8cb4ae045906,8,1246.9991,2560.0,2018-09-12 19:16:14.609931,2018-09-21 06:25:18.583419,12189.066224799999,12189.066224799999,IND742101AAC,IND742101AAC
thanos::sroute:a2258cc2-30cb-42c7-a9ec-f2bd8b1cb444,1,404.3384,808.0,2018-09-29 03:30:56.313859,2018-09-29 20:22:43.562775,1011.7874819333333,1011.7874819333333,IND177203AAA,IND160002AAC
thanos::sroute:a23f7a1b-1d7b-4a98-8843-e421edf4b720,2,46.3018,207.0,2018-09-19 00:54:47.772533,2018-10-03 02:52:03.845132,20277.26787665,20277.26787665,IND411014AAA,IND411048AAA
thanos::sroute:a24d3092-9bc8-4131-84e0-78eb3a28112a,8,300.7665,594.0,2018-09-14 11:55:03.187955,2018-09-30 23:18:48.829529,23723.7606929,23723.7606929,IND600056AAB,IND600016AAC
thanos::sroute:a2c15d09-9bd2-4d29-a3fb-3dbab548800a,1,9.8043,24.0,2018-09-28 10:25:21.295902,2018-09-29 02:54:58.373102,989.6179533333333,989.6179533333333,IND211010AAB,IND211002AAB
thanos::sroute:a2c3decc-3b0d-4827-b9b6-00fbc10d9448,6,330.6097,493.0,2018-09-12 15:54:46.343166,2018-09-29 18:09:45.725019,24614.98969755,24614.98969755,IND560300AAA,IND562132AAA
thanos::sroute:a2fa7a74-9894-40f4-98d8-a498a0e034e5,9,356.4986,737.0,2018-09-14 06:12:38.759772,2018-10-03 07:43:27.114544,27450.80591286667,27450.80591286667,IND600032AAB,IND600056AAB
thanos::sroute:a30e2400-7226-4291-bfd7-2fe6f4f700c1,14,7786.39,11985.0,2018-09-15 08:05:20.703076,2018-10-04 02:25:33.138077,27020.20725001667,27020.20725001667,IND473226AAA,IND000000ACB
thanos::sroute:a3274654-dac2-4cfc-b51c-309850f5e52a,4,263.49100000000004,1435.0,2018-09-12 17:09:22.708050,2018-09-18 17:10:18.224051,8640.925266683333,8640.925266683333,IND575004AAB,IND575004AAB
thanos::sroute:a3414a57-5b1f-4cc0-bf8e-1a46456c9f53,16,22365.3401,27655.0,2018-09-12 21:34:45.008599,2018-09-30 13:06:47.416222,25412.04012705,25412.04012705,IND562132AAA,IND382430AAB
thanos::sroute:a35bdc5d-fa1e-4e69-8005-90dec13ad421,15,385.1872,1327.0,2018-09-13 06:08:54.650964,2018-10-02 10:40:30.041224,27631.589837666666,27631.589837666666,IND411033AAA,IND411036AAA
thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,17,5722.614,7146.0,2018-09-13 02:58:08.266785,2018-10-04 03:19:43.341199,30261.584573566666,30261.584573566666,IND246701AAA,IND246701AAA
thanos::sroute:a3c30562-87e5-471c-9646-0ed49c150996,1,35.6946,54.0,2018-09-12 20:41:04.249819,2018-09-12 23:58:00.011475,196.92936093333336,196.92936093333336,IND122004AAA,IND000000ACB
thanos::sroute:a3d93ee5-c742-4751-8923-d560ece3b0c7,6,425.0613,1031.0,2018-09-17 00:15:02.001019,2018-09-24 16:12:05.707901,11037.061781366667,11037.061781366667,IND263153AAB,IND263153AAB
thanos::sroute:a42623c6-82ef-4145-a824-547dcfff2e89,14,299.1585,962.0,2018-09-14 00:32:35.312545,2018-10-04 02:54:57.471819,28942.369321233335,28942.369321233335,IND560067AAC,IND562114AAA
thanos::sroute:a47a9fc6-858c-4a83-b7fc-760c9de08d73,18,2820.4629999999997,4453.0,2018-09-13 21:46:04.820502,2018-10-04 05:55:40.181161,29289.589344316668,29289.589344316668,IND641062AAD,IND641062AAD
thanos::sroute:a4865515-71e9-4dc8-8bae-aec5a3645e4c,10,5940.2965,6991.0,2018-09-15 16:36:01.572074,2018-09-27 08:14:18.018307,16778.274103883334,16778.274103883334,IND562132AAA,IND562132AAA
thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,12,26003.399400000002,32693.0,2018-09-14 04:33:13.100165,2018-10-05 03:41:17.072646,30188.066208016666,30188.066208016666,IND000000ACB,IND521225AAB
thanos::sroute:a4e1bee4-8917-4ab7-9245-95b00952f65c,3,1200.5585,3951.0,2018-09-25 15:53:04.865590,2018-09-29 01:45:58.042946,4912.886289266667,4912.886289266667,IND131028AAB,IND131028AAB
thanos::sroute:a50e9171-279a-4a99-b0b2-71d474babe35,12,5171.1422,14465.0,2018-09-13 03:50:50.599835,2018-09-27 03:13:47.531098,20122.948854383332,20122.948854383332,IND211002AAB,IND486661AAA
thanos::sroute:a55479f7-a834-41f4-8b3a-a6764ea808ac,18,934.2353,1386.0,2018-09-12 17:39:20.673568,2018-10-03 20:39:13.679883,30419.883438583332,30419.883438583332,IND000000ADV,IND600044AAC
thanos::sroute:a5551235-c46a-4e2c-9e91-b21471722b74,19,982.6286,2172.0,2018-09-12 13:30:50.200095,2018-10-03 17:02:26.094476,30451.59823968333,30451.59823968333,IND110044AAB,IND131028AAB
